lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic,seq
MCD,8/24/2019,18,236,8,24,2019,22.046,20.329,21.76,2419
MCD,8/24/2019,19,236,8,24,2019,21.9505,20.234,21.6645,2420
MCD,8/24/2019,20,236,8,24,2019,21.8075,20.234,21.473,2421
MCD,8/24/2019,21,236,8,24,2019,21.76,20.234,21.3775,2422
MCD,8/24/2019,22,236,8,24,2019,21.664,20.234,21.282,2423
MCD,8/24/2019,23,236,8,24,2019,21.6165,20.234,21.282,2424
MCD,8/25/2019,0,237,8,25,2019,21.569,20.234,21.33,2425
MCD,8/25/2019,1,237,8,25,2019,21.4255,20.329,21.4255,2426
MCD,8/25/2019,2,237,8,25,2019,21.282,20.758,21.569,2427
MCD,8/25/2019,3,237,8,25,2019,21.2345,20.901,21.473,2428
MCD,8/25/2019,4,237,8,25,2019,21.139,20.7575,21.473,2429
MCD,8/25/2019,5,237,8,25,2019,21.091,20.71,21.378,2430
MCD,8/25/2019,6,237,8,25,2019,20.996,20.567,21.33,2431
MCD,8/25/2019,7,237,8,25,2019,20.901,20.4715,21.282,2432
MCD,8/25/2019,8,237,8,25,2019,20.901,20.424,21.2345,2433
MCD,8/25/2019,9,237,8,25,2019,20.9485,20.4715,21.187,2434
MCD,8/25/2019,10,237,8,25,2019,21.139,20.567,21.2345,2435
MCD,8/25/2019,11,237,8,25,2019,21.187,20.71,21.282,2436
MCD,8/25/2019,12,237,8,25,2019,21.33,20.7575,21.33,2437
MCD,8/25/2019,13,237,8,25,2019,21.473,20.853,21.378,2438
MCD,8/25/2019,14,237,8,25,2019,21.664,20.853,21.4255,2439
MCD,8/25/2019,15,237,8,25,2019,21.76,20.996,21.473,2440
MCD,8/25/2019,16,237,8,25,2019,21.855,21.0435,21.569,2441
MCD,8/25/2019,17,237,8,25,2019,21.6165,21.091,21.569,2442
MCD,8/25/2019,18,237,8,25,2019,21.8075,21.091,21.569,2443
MCD,8/25/2019,19,237,8,25,2019,21.664,21.0435,21.521,2444
MCD,8/25/2019,20,237,8,25,2019,21.521,20.9485,21.473,2445
MCD,8/25/2019,21,237,8,25,2019,21.33,20.901,21.473,2446
MCD,8/25/2019,22,237,8,25,2019,21.2345,20.901,21.378,2447
MCD,8/25/2019,23,237,8,25,2019,21.187,20.805,21.33,2448
MCD,8/26/2019,0,238,8,26,2019,21.091,20.71,21.282,2449
MCD,8/26/2019,1,238,8,26,2019,21.0435,20.71,21.187,2450
MCD,8/26/2019,2,238,8,26,2019,20.996,20.615,21.139,2451
MCD,8/26/2019,3,238,8,26,2019,20.996,20.567,21.091,2452
MCD,8/26/2019,4,238,8,26,2019,20.901,20.519,21.091,2453
MCD,8/26/2019,5,238,8,26,2019,20.853,20.4715,20.996,2454
MCD,8/26/2019,6,238,8,26,2019,20.805,20.424,20.996,2455
MCD,8/26/2019,7,238,8,26,2019,20.853,20.329,20.996,2456
MCD,8/26/2019,8,238,8,26,2019,20.853,20.2815,20.901,2457
MCD,8/26/2019,9,238,8,26,2019,20.9485,20.2815,20.9485,2458
MCD,8/26/2019,10,238,8,26,2019,20.996,20.3765,21.0435,2459
MCD,8/26/2019,11,238,8,26,2019,21.0435,20.519,21.091,2460
MCD,8/26/2019,12,238,8,26,2019,21.2345,20.567,21.091,2461
MCD,8/26/2019,13,238,8,26,2019,21.139,20.71,21.091,2462
MCD,8/26/2019,14,238,8,26,2019,21.139,20.805,21.187,2463
MCD,8/26/2019,15,238,8,26,2019,21.091,20.7575,21.187,2464
MCD,8/26/2019,16,238,8,26,2019,20.996,20.71,21.187,2465
MCD,8/26/2019,17,238,8,26,2019,20.805,20.615,21.091,2466
MCD,8/26/2019,18,238,8,26,2019,20.853,20.567,21.091,2467
MCD,8/26/2019,19,238,8,26,2019,20.805,20.519,21.091,2468
MCD,8/26/2019,20,238,8,26,2019,20.71,20.519,20.996,2469
MCD,8/26/2019,21,238,8,26,2019,20.6625,20.519,20.996,2470
MCD,8/26/2019,22,238,8,26,2019,20.71,20.4715,20.9485,2471
MCD,8/26/2019,23,238,8,26,2019,20.71,20.424,20.901,2472
MCD,8/27/2019,0,239,8,27,2019,20.6625,20.424,20.901,2473
MCD,8/27/2019,1,239,8,27,2019,20.567,20.329,20.805,2474
MCD,8/27/2019,2,239,8,27,2019,20.519,20.329,20.805,2475
MCD,8/27/2019,3,239,8,27,2019,20.519,20.234,20.71,2476
MCD,8/27/2019,4,239,8,27,2019,20.4715,20.138,20.71,2477
MCD,8/27/2019,5,239,8,27,2019,20.424,20.138,20.71,2478
MCD,8/27/2019,6,239,8,27,2019,20.424,20.043,20.71,2479
MCD,8/27/2019,7,239,8,27,2019,20.329,20.043,20.6625,2480
MCD,8/27/2019,8,239,8,27,2019,20.3765,19.9005,20.615,2481
MCD,8/27/2019,9,239,8,27,2019,20.3765,19.948,20.615,2482
MCD,8/27/2019,10,239,8,27,2019,20.4715,19.948,20.615,2483
MCD,8/27/2019,11,239,8,27,2019,20.71,20.043,20.6625,2484
MCD,8/27/2019,12,239,8,27,2019,20.71,20.0905,20.7575,2485
MCD,8/27/2019,13,239,8,27,2019,20.853,20.043,20.71,2486
MCD,8/27/2019,14,239,8,27,2019,20.9485,20.186,20.805,2487
MCD,8/27/2019,15,239,8,27,2019,20.996,20.234,20.805,2488
MCD,8/27/2019,16,239,8,27,2019,21.091,20.329,20.9485,2489
MCD,8/27/2019,17,239,8,27,2019,20.8055,20.2815,20.901,2490
MCD,8/27/2019,18,239,8,27,2019,20.615,20.186,20.853,2491
MCD,8/27/2019,19,239,8,27,2019,20.4715,20.138,20.7575,2492
MCD,8/27/2019,20,239,8,27,2019,20.424,20.043,20.71,2493
MCD,8/27/2019,21,239,8,27,2019,20.329,19.9005,20.615,2494
MCD,8/27/2019,22,239,8,27,2019,20.329,19.853,20.567,2495
MCD,8/27/2019,23,239,8,27,2019,20.234,19.8055,20.519,2496
MCD,8/28/2019,0,240,8,28,2019,20.138,19.71,20.424,2497
MCD,8/28/2019,1,240,8,28,2019,20.0905,19.662,20.329,2498
MCD,8/28/2019,2,240,8,28,2019,20.138,19.567,20.234,2499
MCD,8/28/2019,3,240,8,28,2019,19.9005,19.472,20.186,2500
MCD,8/28/2019,4,240,8,28,2019,19.8055,19.3295,20.138,2501
MCD,8/28/2019,5,240,8,28,2019,19.6625,19.187,20.0905,2502
MCD,8/28/2019,6,240,8,28,2019,19.4245,19.187,20.043,2503
MCD,8/28/2019,7,240,8,28,2019,19.377,19.044,19.948,2504
MCD,8/28/2019,8,240,8,28,2019,19.3295,18.8535,19.948,2505
MCD,8/28/2019,9,240,8,28,2019,19.3295,18.7585,19.9005,2506
MCD,8/28/2019,10,240,8,28,2019,19.377,18.711,19.853,2507
MCD,8/28/2019,11,240,8,28,2019,19.377,18.616,19.758,2508
MCD,8/28/2019,12,240,8,28,2019,19.377,18.521,19.758,2509
MCD,8/28/2019,13,240,8,28,2019,19.3295,18.521,19.758,2510
MCD,8/28/2019,14,240,8,28,2019,19.377,18.426,19.758,2511
MCD,8/28/2019,15,240,8,28,2019,19.4245,18.4735,19.758,2512
MCD,8/28/2019,16,240,8,28,2019,19.5195,18.521,19.758,2513
MCD,8/28/2019,17,240,8,28,2019,19.6145,18.4735,19.662,2514
MCD,8/28/2019,18,240,8,28,2019,19.662,18.521,19.662,2515
MCD,8/28/2019,19,240,8,28,2019,19.5195,18.4735,19.662,2516
MCD,8/28/2019,20,240,8,28,2019,19.377,18.426,19.662,2517
MCD,8/28/2019,21,240,8,28,2019,19.3295,18.3785,19.6145,2518
MCD,8/28/2019,22,240,8,28,2019,19.282,18.426,19.567,2519
MCD,8/28/2019,23,240,8,28,2019,19.187,18.331,19.472,2520
MCD,8/29/2019,0,241,8,29,2019,19.187,18.2835,19.472,2521
MCD,8/29/2019,1,241,8,29,2019,19.092,18.188,19.4245,2522
MCD,8/29/2019,2,241,8,29,2019,18.9485,18.14,19.377,2523
MCD,8/29/2019,3,241,8,29,2019,18.806,17.95,19.3295,2524
MCD,8/29/2019,4,241,8,29,2019,18.901,17.9025,19.282,2525
MCD,8/29/2019,5,241,8,29,2019,18.901,17.855,19.2345,2526
MCD,8/29/2019,6,241,8,29,2019,18.996,17.8075,19.187,2527
MCD,8/29/2019,7,241,8,29,2019,18.9485,17.7125,19.187,2528
MCD,8/29/2019,8,241,8,29,2019,18.8535,17.665,19.1395,2529
MCD,8/29/2019,9,241,8,29,2019,18.806,17.665,19.092,2530
MCD,8/29/2019,10,241,8,29,2019,18.806,17.665,19.092,2531
MCD,8/29/2019,11,241,8,29,2019,18.996,17.665,19.092,2532
MCD,8/29/2019,12,241,8,29,2019,19.1395,17.7125,19.092,2533
MCD,8/29/2019,13,241,8,29,2019,19.3295,17.855,19.092,2534
MCD,8/29/2019,14,241,8,29,2019,19.5195,17.9975,19.092,2535
MCD,8/29/2019,15,241,8,29,2019,19.71,17.9975,19.1395,2536
MCD,8/29/2019,16,241,8,29,2019,19.9005,18.188,19.187,2537
MCD,8/29/2019,17,241,8,29,2019,19.9005,18.188,19.187,2538
MCD,8/29/2019,18,241,8,29,2019,19.8055,18.236,19.2345,2539
MCD,8/29/2019,19,241,8,29,2019,19.6625,18.331,19.282,2540
MCD,8/29/2019,20,241,8,29,2019,19.377,18.2835,19.282,2541
MCD,8/29/2019,21,241,8,29,2019,19.2345,18.188,19.2345,2542
MCD,8/29/2019,22,241,8,29,2019,19.044,18.0925,19.187,2543
MCD,8/29/2019,23,241,8,29,2019,18.996,18.045,19.187,2544
MCD,8/30/2019,0,242,8,30,2019,18.8535,17.9025,19.092,2545
MCD,8/30/2019,1,242,8,30,2019,18.806,17.8075,19.092,2546
MCD,8/30/2019,2,242,8,30,2019,18.7585,17.76,18.996,2547
MCD,8/30/2019,3,242,8,30,2019,18.6635,17.76,18.996,2548
MCD,8/30/2019,4,242,8,30,2019,18.616,17.7125,18.901,2549
MCD,8/30/2019,5,242,8,30,2019,18.521,17.57,18.8535,2550
MCD,8/30/2019,6,242,8,30,2019,18.4735,17.5225,18.806,2551
MCD,8/30/2019,7,242,8,30,2019,18.426,17.3795,18.806,2552
MCD,8/30/2019,8,242,8,30,2019,18.426,17.1415,18.806,2553
MCD,8/30/2019,9,242,8,30,2019,18.4735,17.094,18.711,2554
MCD,8/30/2019,10,242,8,30,2019,18.6635,17.189,18.711,2555
MCD,8/30/2019,11,242,8,30,2019,18.711,17.3795,18.711,2556
MCD,8/30/2019,12,242,8,30,2019,18.901,17.5225,18.7585,2557
MCD,8/30/2019,13,242,8,30,2019,19.1395,17.665,18.8535,2558
MCD,8/30/2019,14,242,8,30,2019,19.4245,17.8075,18.901,2559
MCD,8/30/2019,15,242,8,30,2019,19.71,17.9025,18.806,2560
MCD,8/30/2019,16,242,8,30,2019,20.043,17.95,18.8535,2561
MCD,8/30/2019,17,242,8,30,2019,20.138,17.9975,18.901,2562
MCD,8/30/2019,18,242,8,30,2019,20.234,18.188,18.901,2563
MCD,8/30/2019,19,242,8,30,2019,20.138,18.236,18.9485,2564
MCD,8/30/2019,20,242,8,30,2019,19.9005,18.14,19.044,2565
MCD,8/30/2019,21,242,8,30,2019,19.71,18.236,19.044,2566
MCD,8/30/2019,22,242,8,30,2019,19.5195,18.331,19.044,2567
MCD,8/30/2019,23,242,8,30,2019,19.3295,18.2835,19.1395,2568
MCD,8/31/2019,0,243,8,31,2019,19.044,18.236,19.044,2569
MCD,8/31/2019,1,243,8,31,2019,18.901,18.236,19.092,2570
MCD,8/31/2019,2,243,8,31,2019,18.806,18.236,18.9485,2571
MCD,8/31/2019,3,243,8,31,2019,18.8535,18.14,18.996,2572
MCD,8/31/2019,4,243,8,31,2019,18.806,18.0925,18.901,2573
MCD,8/31/2019,5,243,8,31,2019,18.7585,17.95,18.8535,2574
MCD,8/31/2019,6,243,8,31,2019,18.616,17.855,18.806,2575
MCD,8/31/2019,7,243,8,31,2019,18.5685,17.7125,18.711,2576
MCD,8/31/2019,8,243,8,31,2019,18.616,17.665,18.711,2577
MCD,8/31/2019,9,243,8,31,2019,18.6635,17.665,18.711,2578
MCD,8/31/2019,10,243,8,31,2019,18.806,17.665,18.711,2579
MCD,8/31/2019,11,243,8,31,2019,18.9485,17.665,18.711,2580
MCD,8/31/2019,12,243,8,31,2019,19.187,17.6175,18.7585,2581
MCD,8/31/2019,13,243,8,31,2019,19.2345,17.57,18.806,2582
MCD,8/31/2019,14,243,8,31,2019,19.6145,17.665,18.9965,2583
MCD,8/31/2019,15,243,8,31,2019,20.1385,17.665,19.4245,2584
MCD,8/31/2019,16,243,8,31,2019,19.9005,17.95,19.472,2585
MCD,8/31/2019,17,243,8,31,2019,19.8055,17.665,19.567,2586
MCD,8/31/2019,18,243,8,31,2019,19.9955,17.8075,19.4245,2587
MCD,8/31/2019,19,243,8,31,2019,19.853,17.7125,19.472,2588
MCD,8/31/2019,20,243,8,31,2019,19.758,17.7125,19.282,2589
MCD,8/31/2019,21,243,8,31,2019,19.5195,17.665,18.7585,2590
MCD,8/31/2019,22,243,8,31,2019,19.2345,17.475,18.711,2591
MCD,8/31/2019,23,243,8,31,2019,19.044,17.475,18.7585,2592
MCD,9/1/2019,0,244,9,1,2019,18.806,17.475,18.7585,2593
MCD,9/1/2019,1,244,9,1,2019,18.806,17.475,18.7585,2594
MCD,9/1/2019,2,244,9,1,2019,18.806,17.475,18.711,2595
MCD,9/1/2019,3,244,9,1,2019,18.806,17.475,18.806,2596
MCD,9/1/2019,4,244,9,1,2019,18.711,17.475,18.996,2597
MCD,9/1/2019,5,244,9,1,2019,18.6635,17.475,18.901,2598
MCD,9/1/2019,6,244,9,1,2019,18.616,17.475,18.806,2599
MCD,9/1/2019,7,244,9,1,2019,18.616,17.475,18.806,2600
MCD,9/1/2019,8,244,9,1,2019,18.616,17.475,18.806,2601
MCD,9/1/2019,9,244,9,1,2019,18.616,17.475,18.7585,2602
MCD,9/1/2019,10,244,9,1,2019,18.806,17.57,18.806,2603
MCD,9/1/2019,11,244,9,1,2019,19.044,17.76,18.806,2604
MCD,9/1/2019,12,244,9,1,2019,19.1395,17.9025,18.901,2605
MCD,9/1/2019,13,244,9,1,2019,19.3295,17.9975,18.901,2606
MCD,9/1/2019,14,244,9,1,2019,19.4245,18.188,18.996,2607
MCD,9/1/2019,15,244,9,1,2019,19.567,18.3785,19.044,2608
MCD,9/1/2019,16,244,9,1,2019,19.567,18.426,19.092,2609
MCD,9/1/2019,17,244,9,1,2019,19.377,18.426,19.1395,2610
MCD,9/1/2019,18,244,9,1,2019,19.3295,18.426,19.092,2611
MCD,9/1/2019,19,244,9,1,2019,19.187,18.426,19.092,2612
MCD,9/1/2019,20,244,9,1,2019,19.187,18.426,19.092,2613
MCD,9/1/2019,21,244,9,1,2019,18.996,18.426,19.092,2614
MCD,9/1/2019,22,244,9,1,2019,18.996,18.331,19.044,2615
MCD,9/1/2019,23,244,9,1,2019,18.996,18.331,18.996,2616
MCD,9/2/2019,0,245,9,2,2019,18.9485,18.236,18.996,2617
MCD,9/2/2019,1,245,9,2,2019,18.7585,18.236,18.996,2618
MCD,9/2/2019,2,245,9,2,2019,18.7585,18.236,18.901,2619
MCD,9/2/2019,3,245,9,2,2019,18.7585,18.14,18.901,2620
MCD,9/2/2019,4,245,9,2,2019,18.711,18.14,18.901,2621
MCD,9/2/2019,5,245,9,2,2019,18.711,18.14,18.901,2622
MCD,9/2/2019,6,245,9,2,2019,18.711,18.14,18.8535,2623
MCD,9/2/2019,7,245,9,2,2019,18.6635,18.14,18.806,2624
MCD,9/2/2019,8,245,9,2,2019,18.711,18.14,18.806,2625
MCD,9/2/2019,9,245,9,2,2019,18.7585,18.045,18.806,2626
MCD,9/2/2019,10,245,9,2,2019,18.806,18.045,18.806,2627
MCD,9/2/2019,11,245,9,2,2019,18.996,17.9975,18.806,2628
MCD,9/2/2019,12,245,9,2,2019,19.282,18.045,18.806,2629
MCD,9/2/2019,13,245,9,2,2019,19.472,18.045,18.806,2630
MCD,9/2/2019,14,245,9,2,2019,19.948,18.045,18.806,2631
MCD,9/2/2019,15,245,9,2,2019,20.1385,18.045,18.901,2632
MCD,9/2/2019,16,245,9,2,2019,20.091,18.045,18.901,2633
MCD,9/2/2019,17,245,9,2,2019,20.2815,18.045,18.9485,2634
MCD,9/2/2019,18,245,9,2,2019,20.234,18.045,18.996,2635
MCD,9/2/2019,19,245,9,2,2019,20.138,18.045,18.996,2636
MCD,9/2/2019,20,245,9,2,2019,20.043,18.045,19.1395,2637
MCD,9/2/2019,21,245,9,2,2019,19.948,18.045,19.187,2638
MCD,9/2/2019,22,245,9,2,2019,19.9005,18.045,19.187,2639
MCD,9/2/2019,23,245,9,2,2019,19.8055,18.0925,19.044,2640
MCD,9/3/2019,0,246,9,3,2019,19.7575,18.0925,18.996,2641
MCD,9/3/2019,1,246,9,3,2019,19.4245,18.0925,18.901,2642
MCD,9/3/2019,2,246,9,3,2019,19.2345,18.188,18.996,2643
MCD,9/3/2019,3,246,9,3,2019,19.044,18.521,18.901,2644
MCD,9/3/2019,4,246,9,3,2019,18.996,18.2355,18.901,2645
MCD,9/3/2019,5,246,9,3,2019,18.9965,18.045,18.8535,2646
MCD,9/3/2019,6,246,9,3,2019,18.901,18.045,18.806,2647
MCD,9/3/2019,7,246,9,3,2019,18.806,18.045,18.806,2648
MCD,9/3/2019,8,246,9,3,2019,18.806,18.045,18.806,2649
MCD,9/3/2019,9,246,9,3,2019,18.806,18.188,18.806,2650
MCD,9/3/2019,10,246,9,3,2019,18.996,18.331,18.8535,2651
MCD,9/3/2019,11,246,9,3,2019,19.044,18.331,18.901,2652
MCD,9/3/2019,12,246,9,3,2019,19.1395,18.188,18.901,2653
MCD,9/3/2019,13,246,9,3,2019,19.187,18.236,18.8535,2654
MCD,9/3/2019,14,246,9,3,2019,19.282,18.331,18.901,2655
MCD,9/3/2019,15,246,9,3,2019,19.3295,18.3785,18.901,2656
MCD,9/3/2019,16,246,9,3,2019,19.3295,18.4735,18.901,2657
MCD,9/3/2019,17,246,9,3,2019,19.3295,18.426,18.9485,2658
MCD,9/3/2019,18,246,9,3,2019,19.2345,18.426,18.9485,2659
MCD,9/3/2019,19,246,9,3,2019,19.1395,18.331,18.9485,2660
MCD,9/3/2019,20,246,9,3,2019,18.996,18.331,18.901,2661
MCD,9/3/2019,21,246,9,3,2019,18.8535,18.236,18.8535,2662
MCD,9/3/2019,22,246,9,3,2019,18.806,18.2835,18.901,2663
MCD,9/3/2019,23,246,9,3,2019,18.7585,18.188,18.901,2664
MCD,9/4/2019,0,247,9,4,2019,18.711,18.14,18.8535,2665
MCD,9/4/2019,1,247,9,4,2019,18.6635,18.045,18.806,2666
MCD,9/4/2019,2,247,9,4,2019,18.616,17.95,18.806,2667
MCD,9/4/2019,3,247,9,4,2019,18.5685,17.9025,18.7585,2668
MCD,9/4/2019,4,247,9,4,2019,18.4735,17.8075,18.711,2669
MCD,9/4/2019,5,247,9,4,2019,18.3785,17.855,18.711,2670
MCD,9/4/2019,6,247,9,4,2019,18.3785,17.7125,18.711,2671
MCD,9/4/2019,7,247,9,4,2019,18.236,17.6175,18.6635,2672
MCD,9/4/2019,8,247,9,4,2019,18.2835,17.57,18.616,2673
MCD,9/4/2019,9,247,9,4,2019,18.3785,17.5225,18.616,2674
MCD,9/4/2019,10,247,9,4,2019,18.3785,17.475,18.5685,2675
MCD,9/4/2019,11,247,9,4,2019,18.521,17.475,18.616,2676
MCD,9/4/2019,12,247,9,4,2019,19.1395,17.5225,18.616,2677
MCD,9/4/2019,13,247,9,4,2019,19.5195,17.475,18.616,2678
MCD,9/4/2019,14,247,9,4,2019,19.853,17.475,18.616,2679
MCD,9/4/2019,15,247,9,4,2019,20.0905,17.57,18.616,2680
MCD,9/4/2019,16,247,9,4,2019,20.234,17.57,18.616,2681
MCD,9/4/2019,17,247,9,4,2019,20.2815,17.57,18.616,2682
MCD,9/4/2019,18,247,9,4,2019,20.234,17.57,18.711,2683
MCD,9/4/2019,19,247,9,4,2019,19.9955,17.57,18.711,2684
MCD,9/4/2019,20,247,9,4,2019,19.282,17.57,18.6635,2685
MCD,9/4/2019,21,247,9,4,2019,19.282,17.57,18.616,2686
MCD,9/4/2019,22,247,9,4,2019,19.3295,17.57,18.616,2687
MCD,9/4/2019,23,247,9,4,2019,19.187,17.57,18.5685,2688
MCD,9/5/2019,0,248,9,5,2019,19.092,17.57,18.521,2689
MCD,9/5/2019,1,248,9,5,2019,18.9485,17.57,18.521,2690
MCD,9/5/2019,2,248,9,5,2019,18.806,17.57,18.521,2691
MCD,9/5/2019,3,248,9,5,2019,18.6635,17.57,18.5685,2692
MCD,9/5/2019,4,248,9,5,2019,18.426,17.57,18.616,2693
MCD,9/5/2019,5,248,9,5,2019,18.4735,17.57,18.6635,2694
MCD,9/5/2019,6,248,9,5,2019,18.426,17.57,18.616,2695
MCD,9/5/2019,7,248,9,5,2019,18.426,17.57,18.521,2696
MCD,9/5/2019,8,248,9,5,2019,18.426,17.57,18.521,2697
MCD,9/5/2019,9,248,9,5,2019,18.3785,17.57,18.4735,2698
MCD,9/5/2019,10,248,9,5,2019,18.236,17.6175,18.426,2699
MCD,9/5/2019,11,248,9,5,2019,18.14,17.7125,18.426,2700
MCD,9/5/2019,12,248,9,5,2019,18.188,17.76,18.331,2701
MCD,9/5/2019,13,248,9,5,2019,18.1405,17.76,18.331,2702
MCD,9/5/2019,14,248,9,5,2019,18.188,17.76,18.331,2703
MCD,9/5/2019,15,248,9,5,2019,18.236,17.76,18.331,2704
MCD,9/5/2019,16,248,9,5,2019,18.426,17.8075,18.331,2705
MCD,9/5/2019,17,248,9,5,2019,18.426,17.855,18.331,2706
MCD,9/5/2019,18,248,9,5,2019,18.331,17.855,18.331,2707
MCD,9/5/2019,19,248,9,5,2019,18.188,17.855,18.331,2708
MCD,9/5/2019,20,248,9,5,2019,18.14,17.855,18.331,2709
MCD,9/5/2019,21,248,9,5,2019,18.14,17.8075,18.331,2710
MCD,9/5/2019,22,248,9,5,2019,18.14,17.76,18.331,2711
MCD,9/5/2019,23,248,9,5,2019,18.0925,17.76,18.2835,2712
MCD,9/6/2019,0,249,9,6,2019,18.14,17.76,18.236,2713
MCD,9/6/2019,1,249,9,6,2019,17.9975,17.665,18.236,2714
MCD,9/6/2019,2,249,9,6,2019,18.045,17.665,18.236,2715
MCD,9/6/2019,3,249,9,6,2019,18.045,17.6175,18.236,2716
MCD,9/6/2019,4,249,9,6,2019,17.9975,17.57,18.236,2717
MCD,9/6/2019,5,249,9,6,2019,17.95,17.57,18.14,2718
MCD,9/6/2019,6,249,9,6,2019,17.95,17.5225,18.14,2719
MCD,9/6/2019,7,249,9,6,2019,17.855,17.475,18.14,2720
MCD,9/6/2019,8,249,9,6,2019,17.855,17.475,18.14,2721
MCD,9/6/2019,9,249,9,6,2019,17.9025,17.475,18.0925,2722
MCD,9/6/2019,10,249,9,6,2019,17.95,17.475,18.0925,2723
MCD,9/6/2019,11,249,9,6,2019,17.9975,17.379,18.0925,2724
MCD,9/6/2019,12,249,9,6,2019,18.0925,17.3315,18.0925,2725
MCD,9/6/2019,13,249,9,6,2019,18.188,17.379,18.045,2726
MCD,9/6/2019,14,249,9,6,2019,18.331,17.379,18.045,2727
MCD,9/6/2019,15,249,9,6,2019,18.711,17.379,18.045,2728
MCD,9/6/2019,16,249,9,6,2019,18.7585,17.379,18.045,2729
MCD,9/6/2019,17,249,9,6,2019,18.806,17.475,18.0925,2730
MCD,9/6/2019,18,249,9,6,2019,18.901,17.6175,18.236,2731
MCD,9/6/2019,19,249,9,6,2019,18.996,17.665,18.236,2732
MCD,9/6/2019,20,249,9,6,2019,18.8535,17.665,18.14,2733
MCD,9/6/2019,21,249,9,6,2019,18.711,17.76,18.236,2734
MCD,9/6/2019,22,249,9,6,2019,18.5685,17.76,18.236,2735
MCD,9/6/2019,23,249,9,6,2019,18.521,17.855,18.331,2736
MCD,9/7/2019,0,250,9,7,2019,18.4735,17.76,18.426,2737
MCD,9/7/2019,1,250,9,7,2019,18.331,17.76,18.3785,2738
MCD,9/7/2019,2,250,9,7,2019,18.2835,17.76,18.331,2739
MCD,9/7/2019,3,250,9,7,2019,18.188,17.76,18.2835,2740
MCD,9/7/2019,4,250,9,7,2019,18.14,17.76,18.236,2741
MCD,9/7/2019,5,250,9,7,2019,18.0925,17.76,18.236,2742
MCD,9/7/2019,6,250,9,7,2019,17.9975,17.665,18.14,2743
MCD,9/7/2019,7,250,9,7,2019,17.9025,17.6175,18.0925,2744
MCD,9/7/2019,8,250,9,7,2019,17.855,17.57,18.14,2745
MCD,9/7/2019,9,250,9,7,2019,17.95,17.427,18.045,2746
MCD,9/7/2019,10,250,9,7,2019,17.9975,17.379,18.045,2747
MCD,9/7/2019,11,250,9,7,2019,18.188,17.379,18.045,2748
MCD,9/7/2019,12,250,9,7,2019,18.2835,17.475,18.045,2749
MCD,9/7/2019,13,250,9,7,2019,18.3785,17.57,18.045,2750
MCD,9/7/2019,14,250,9,7,2019,18.3785,17.6175,18.045,2751
MCD,9/7/2019,15,250,9,7,2019,18.426,17.665,18.045,2752
MCD,9/7/2019,16,250,9,7,2019,18.3785,17.7125,18.0925,2753
MCD,9/7/2019,17,250,9,7,2019,18.2835,17.76,18.14,2754
MCD,9/7/2019,18,250,9,7,2019,18.188,17.76,18.14,2755
MCD,9/7/2019,19,250,9,7,2019,18.0925,17.76,18.14,2756
MCD,9/7/2019,20,250,9,7,2019,17.95,17.665,18.045,2757
MCD,9/7/2019,21,250,9,7,2019,17.95,17.665,18.045,2758
MCD,9/7/2019,22,250,9,7,2019,17.95,17.57,17.9975,2759
MCD,9/7/2019,23,250,9,7,2019,17.855,17.475,17.95,2760
MCD,9/8/2019,0,251,9,8,2019,17.76,17.475,17.9025,2761
MCD,9/8/2019,1,251,9,8,2019,17.7125,17.3315,17.855,2762
MCD,9/8/2019,2,251,9,8,2019,17.665,17.189,17.855,2763
MCD,9/8/2019,3,251,9,8,2019,17.665,17.094,17.8075,2764
MCD,9/8/2019,4,251,9,8,2019,17.57,17.0465,17.76,2765
MCD,9/8/2019,5,251,9,8,2019,17.57,17.094,17.76,2766
MCD,9/8/2019,6,251,9,8,2019,17.57,17.0465,17.7125,2767
MCD,9/8/2019,7,251,9,8,2019,17.475,16.951,17.665,2768
MCD,9/8/2019,8,251,9,8,2019,17.5225,16.951,17.665,2769
MCD,9/8/2019,9,251,9,8,2019,17.475,16.713,17.665,2770
MCD,9/8/2019,10,251,9,8,2019,17.5225,16.713,17.665,2771
MCD,9/8/2019,11,251,9,8,2019,17.57,16.8555,17.665,2772
MCD,9/8/2019,12,251,9,8,2019,17.6175,16.903,17.665,2773
MCD,9/8/2019,13,251,9,8,2019,17.665,16.999,17.665,2774
MCD,9/8/2019,14,251,9,8,2019,17.57,16.808,17.665,2775
MCD,9/8/2019,15,251,9,8,2019,17.57,16.713,17.7125,2776
MCD,9/8/2019,16,251,9,8,2019,17.665,16.713,17.7125,2777
MCD,9/8/2019,17,251,9,8,2019,17.665,16.713,17.7125,2778
MCD,9/8/2019,18,251,9,8,2019,17.665,16.713,17.665,2779
MCD,9/8/2019,19,251,9,8,2019,17.665,16.713,17.665,2780
MCD,9/8/2019,20,251,9,8,2019,17.6175,16.808,17.665,2781
MCD,9/8/2019,21,251,9,8,2019,17.5225,16.7605,17.665,2782
MCD,9/8/2019,22,251,9,8,2019,17.5225,16.713,17.665,2783
MCD,9/8/2019,23,251,9,8,2019,17.427,16.808,17.665,2784
MCD,9/9/2019,0,252,9,9,2019,17.379,16.808,17.57,2785
MCD,9/9/2019,1,252,9,9,2019,17.3315,16.808,17.57,2786
MCD,9/9/2019,2,252,9,9,2019,17.2365,16.808,17.475,2787
