id,lake,date,hour,yday,month,day,year,month_day,littoral,pelagic_05,pelagic_1,comp,logr,seq,pelagic_3.5
MCD8_2019,MCD,7/16/2019,19,197,7,16,2019,7_16,21.3775,27.272,25.708,-4.3305,8,1484,14.9475
MCD8_2019,MCD,7/16/2019,20,197,7,16,2019,7_16,21.3775,27.173,25.7565,-4.379,8,1485,14.9
MCD8_2019,MCD,7/16/2019,21,197,7,16,2019,7_16,21.521,27.026,25.7565,-4.2355,8,1486,14.709
MCD8_2019,MCD,7/16/2019,22,197,7,16,2019,7_16,21.712,26.781,25.659,-3.947,8,1487,14.9475
MCD8_2019,MCD,7/16/2019,23,197,7,16,2019,7_16,21.6165,26.634,25.659,-4.0425,8,1488,14.804
MCD8_2019,MCD,7/17/2019,0,198,7,17,2019,7_17,21.569,26.5365,25.708,-4.139,8,1489,14.948
MCD8_2019,MCD,7/17/2019,1,198,7,17,2019,7_17,21.282,26.439,25.659,-4.377,8,1490,14.996
MCD8_2019,MCD,7/17/2019,2,198,7,17,2019,7_17,21.4255,26.292,25.5615,-4.136,8,1491,14.804
MCD8_2019,MCD,7/17/2019,3,198,7,17,2019,7_17,21.8075,26.195,25.513,-3.7055,8,1492,14.9
MCD8_2019,MCD,7/17/2019,4,198,7,17,2019,7_17,21.855,26.097,25.61,-3.755,8,1493,14.996
MCD8_2019,MCD,7/17/2019,5,198,7,17,2019,7_17,21.33,25.951,25.61,-4.28,8,1494,14.9
MCD8_2019,MCD,7/17/2019,6,198,7,17,2019,7_17,21.4255,25.902,25.61,-4.1845,8,1495,14.948
MCD8_2019,MCD,7/17/2019,7,198,7,17,2019,7_17,21.855,25.951,25.61,-3.755,8,1496,14.9
MCD8_2019,MCD,7/17/2019,8,198,7,17,2019,7_17,22.3335,26.146,25.61,-3.2765,8,1497,15.282
MCD8_2019,MCD,7/17/2019,9,198,7,17,2019,7_17,23.148,26.341,25.659,-2.511,8,1498,15.282
MCD8_2019,MCD,7/17/2019,10,198,7,17,2019,7_17,23.34,26.39,25.7565,-2.4165,8,1499,15.33
MCD8_2019,MCD,7/17/2019,11,198,7,17,2019,7_17,23.4845,26.634,25.8535,-2.369,8,1500,15.139
MCD8_2019,MCD,7/17/2019,12,198,7,17,2019,7_17,23.8695,26.83,25.9025,-2.033,8,1501,15.1865
MCD8_2019,MCD,7/17/2019,13,198,7,17,2019,7_17,23.9175,26.977,25.9995,-2.082,8,1502,15.282
MCD8_2019,MCD,7/17/2019,14,198,7,17,2019,7_17,23.773,26.879,26.3415,-2.5685,8,1503,15.3775
MCD8_2019,MCD,7/17/2019,15,198,7,17,2019,7_17,22.813,26.879,26.2925,-3.4795,8,1504,15.664
MCD8_2019,MCD,7/17/2019,16,198,7,17,2019,7_17,22.3335,26.83,26.146,-3.8125,8,1505,15.0915
MCD8_2019,MCD,7/17/2019,17,198,7,17,2019,7_17,23.2455,27.1735,26.146,-2.9005,8,1506,15.2345
MCD8_2019,MCD,7/17/2019,18,198,7,17,2019,7_17,23.725,26.977,26.146,-2.421,8,1507,15.521
MCD8_2019,MCD,7/17/2019,19,198,7,17,2019,7_17,23.725,26.928,26.146,-2.421,8,1508,15.7595
MCD8_2019,MCD,7/17/2019,20,198,7,17,2019,7_17,23.6285,26.5855,26.5365,-2.908,8,1509,15.4255
MCD8_2019,MCD,7/17/2019,21,198,7,17,2019,7_17,23.5325,26.488,26.488,-2.9555,8,1510,15.2345
MCD8_2019,MCD,7/17/2019,22,198,7,17,2019,7_17,23.677,26.488,26.39,-2.713,8,1511,15.33
MCD8_2019,MCD,7/17/2019,23,198,7,17,2019,7_17,23.629,26.39,26.292,-2.663,8,1512,15.3775
MCD8_2019,MCD,7/18/2019,0,199,7,18,2019,7_18,23.5805,26.292,26.292,-2.7115,8,1513,15.5685
MCD8_2019,MCD,7/18/2019,1,199,7,18,2019,7_18,23.9175,26.2435,26.195,-2.2775,8,1514,15.2345
MCD8_2019,MCD,7/18/2019,2,199,7,18,2019,7_18,22.956,26.146,26.195,-3.239,8,1515,15.282
MCD8_2019,MCD,7/18/2019,3,199,7,18,2019,7_18,23.052,26.097,26.097,-3.045,8,1516,15.2345
MCD8_2019,MCD,7/18/2019,4,199,7,18,2019,7_18,21.6165,26.097,26.097,-4.4805,8,1517,15.282
MCD8_2019,MCD,7/18/2019,5,199,7,18,2019,7_18,22.669,26.0485,26.0485,-3.3795,8,1518,15.4255
MCD8_2019,MCD,7/18/2019,6,199,7,18,2019,7_18,22.956,25.951,26,-3.044,8,1519,15.473
MCD8_2019,MCD,7/18/2019,7,199,7,18,2019,7_18,23.052,25.902,25.902,-2.85,8,1520,15.33
MCD8_2019,MCD,7/18/2019,8,199,7,18,2019,7_18,22.9095,25.951,25.902,-2.9925,8,1521,15.2345
MCD8_2019,MCD,7/18/2019,9,199,7,18,2019,7_18,23.9665,25.805,25.8535,-1.887,8,1522,15.3775
MCD8_2019,MCD,7/18/2019,10,199,7,18,2019,7_18,22.813,25.7565,25.708,-2.895,8,1523,15.4255
MCD8_2019,MCD,7/18/2019,11,199,7,18,2019,7_18,24.835,25.902,25.708,-0.873,8,1524,15.521
MCD8_2019,MCD,7/18/2019,12,199,7,18,2019,7_18,25.1735,26.0485,25.805,-0.6315,8,1525,15.473
MCD8_2019,MCD,7/18/2019,13,199,7,18,2019,7_18,25.3675,26.097,25.805,-0.4375,8,1526,15.4255
MCD8_2019,MCD,7/18/2019,14,199,7,18,2019,7_18,25.416,26.097,25.902,-0.486,8,1527,15.4735
MCD8_2019,MCD,7/18/2019,15,199,7,18,2019,7_18,25.513,26.341,25.951,-0.438,8,1528,15.4255
MCD8_2019,MCD,7/18/2019,16,199,7,18,2019,7_18,25.368,26.488,26.0485,-0.6805,8,1529,15.378
MCD8_2019,MCD,7/18/2019,17,199,7,18,2019,7_18,26,26.439,26.195,-0.195,8,1530,15.378
MCD8_2019,MCD,7/18/2019,18,199,7,18,2019,7_18,26.097,26.39,26.146,-0.049,8,1531,15.6165
MCD8_2019,MCD,7/18/2019,19,199,7,18,2019,7_18,26,26.292,26.097,-0.097,8,1532,15.4255
MCD8_2019,MCD,7/18/2019,20,199,7,18,2019,7_18,25.951,26.097,26.097,-0.146,8,1533,15.33
MCD8_2019,MCD,7/18/2019,21,199,7,18,2019,7_18,25.902,26.097,26.097,-0.195,8,1534,15.4255
MCD8_2019,MCD,7/18/2019,22,199,7,18,2019,7_18,25.8535,26.0485,26.0485,-0.195,8,1535,15.33
MCD8_2019,MCD,7/18/2019,23,199,7,18,2019,7_18,22.095,26,26,-3.905,8,1536,15.664
MCD8_2019,MCD,7/19/2019,0,200,7,19,2019,7_19,21.999,25.902,25.951,-3.952,8,1537,15.4735
MCD8_2019,MCD,7/19/2019,1,200,7,19,2019,7_19,21.9505,25.902,25.902,-3.9515,8,1538,15.2825
MCD8_2019,MCD,7/19/2019,2,200,7,19,2019,7_19,21.903,25.805,25.8535,-3.9505,8,1539,15.2345
MCD8_2019,MCD,7/19/2019,3,200,7,19,2019,7_19,22.573,25.805,25.805,-3.232,8,1540,15.2345
MCD8_2019,MCD,7/19/2019,4,200,7,19,2019,7_19,24.0625,25.708,25.7565,-1.694,8,1541,15.187
MCD8_2019,MCD,7/19/2019,5,200,7,19,2019,7_19,23.197,25.708,25.708,-2.511,8,1542,15.282
MCD8_2019,MCD,7/19/2019,6,200,7,19,2019,7_19,23.0055,25.708,25.708,-2.7025,8,1543,15.3775
MCD8_2019,MCD,7/19/2019,7,200,7,19,2019,7_19,23.9175,25.9025,25.708,-1.7905,8,1544,15.139
MCD8_2019,MCD,7/19/2019,8,200,7,19,2019,7_19,24.786,26.0975,25.708,-0.922,8,1545,15.33
MCD8_2019,MCD,7/19/2019,9,200,7,19,2019,7_19,24.4485,26.4875,25.805,-1.3565,8,1546,15.3775
MCD8_2019,MCD,7/19/2019,10,200,7,19,2019,7_19,23.967,26.4875,25.708,-1.741,8,1547,15.33
MCD8_2019,MCD,7/19/2019,11,200,7,19,2019,7_19,24.835,26.5855,25.7565,-0.9215,8,1548,15.33
MCD8_2019,MCD,7/19/2019,12,200,7,19,2019,7_19,25.3675,26.488,25.7565,-0.389,8,1549,15.187
MCD8_2019,MCD,7/19/2019,13,200,7,19,2019,7_19,22.1905,26.879,25.805,-3.6145,8,1550,15.2345
MCD8_2019,MCD,7/19/2019,14,200,7,19,2019,7_19,22.2375,27.1735,25.902,-3.6645,8,1551,15.187
MCD8_2019,MCD,7/19/2019,15,200,7,19,2019,7_19,23.245,27.272,25.805,-2.56,8,1552,15.139
MCD8_2019,MCD,7/19/2019,16,200,7,19,2019,7_19,23.821,27.468,25.805,-1.984,8,1553,15.521
MCD8_2019,MCD,7/19/2019,17,200,7,19,2019,7_19,22.573,27.4685,25.805,-3.232,8,1554,15.2825
MCD8_2019,MCD,7/19/2019,18,200,7,19,2019,7_19,23.726,27.3205,25.805,-2.079,8,1555,15.712
MCD8_2019,MCD,7/19/2019,19,200,7,19,2019,7_19,24.545,26.83,25.7565,-1.2115,8,1556,15.712
MCD8_2019,MCD,7/19/2019,20,200,7,19,2019,7_19,24.69,26.5855,25.805,-1.115,8,1557,15.3775
MCD8_2019,MCD,7/19/2019,21,200,7,19,2019,7_19,23.1985,26.439,25.902,-2.7035,8,1558,15.4735
MCD8_2019,MCD,7/19/2019,22,200,7,19,2019,7_19,22.8615,26.341,25.9025,-3.041,8,1559,15.76
MCD8_2019,MCD,7/19/2019,23,200,7,19,2019,7_19,24.1105,26.292,25.9025,-1.792,8,1560,15.3775
MCD8_2019,MCD,7/20/2019,0,201,7,20,2019,7_20,23.1,26.195,25.9995,-2.8995,8,1561,15.4735
MCD8_2019,MCD,7/20/2019,1,201,7,20,2019,7_20,22.8605,26.146,25.8535,-2.993,8,1562,15.2825
MCD8_2019,MCD,7/20/2019,2,201,7,20,2019,7_20,22.142,26.097,25.805,-3.663,8,1563,15.4255
MCD8_2019,MCD,7/20/2019,3,201,7,20,2019,7_20,22.2855,26,25.805,-3.5195,8,1564,15.521
MCD8_2019,MCD,7/20/2019,4,201,7,20,2019,7_20,22.2855,25.902,25.902,-3.6165,8,1565,15.4255
MCD8_2019,MCD,7/20/2019,5,201,7,20,2019,7_20,22.2855,25.805,25.8535,-3.568,8,1566,15.33
MCD8_2019,MCD,7/20/2019,6,201,7,20,2019,7_20,22.812,25.805,25.7565,-2.9445,8,1567,15.33
MCD8_2019,MCD,7/20/2019,7,201,7,20,2019,7_20,22.7645,25.9025,25.7565,-2.992,8,1568,15.473
MCD8_2019,MCD,7/20/2019,8,201,7,20,2019,7_20,22.8125,26.195,25.805,-2.9925,8,1569,15.569
MCD8_2019,MCD,7/20/2019,9,201,7,20,2019,7_20,22.7645,25.9025,25.659,-2.8945,8,1570,15.3775
MCD8_2019,MCD,7/20/2019,10,201,7,20,2019,7_20,23.0045,25.708,25.416,-2.4115,8,1571,15.282
MCD8_2019,MCD,7/20/2019,11,201,7,20,2019,7_20,22.142,25.659,25.659,-3.517,8,1572,15.282
MCD8_2019,MCD,7/20/2019,12,201,7,20,2019,7_20,23.869,25.61,25.61,-1.741,8,1573,15.712
MCD8_2019,MCD,7/20/2019,13,201,7,20,2019,7_20,22.908,25.5615,25.5615,-2.6535,8,1574,15.4735
MCD8_2019,MCD,7/20/2019,14,201,7,20,2019,7_20,22.9085,25.513,25.513,-2.6045,8,1575,15.139
MCD8_2019,MCD,7/20/2019,15,201,7,20,2019,7_20,22.2855,25.805,25.513,-3.2275,8,1576,15.139
MCD8_2019,MCD,7/20/2019,16,201,7,20,2019,7_20,23.196,26.1945,25.61,-2.414,8,1577,15.4255
MCD8_2019,MCD,7/20/2019,17,201,7,20,2019,7_20,23.2445,26,25.513,-2.2685,8,1578,15.33
MCD8_2019,MCD,7/20/2019,18,201,7,20,2019,7_20,23.3885,26.097,25.513,-2.1245,8,1579,15.282
MCD8_2019,MCD,7/20/2019,19,201,7,20,2019,7_20,22.5255,26,25.513,-2.9875,8,1580,15.0435
MCD8_2019,MCD,7/20/2019,20,201,7,20,2019,7_20,21.951,25.805,25.4645,-3.5135,8,1581,15.2825
MCD8_2019,MCD,7/20/2019,21,201,7,20,2019,7_20,22.0945,25.5615,25.513,-3.4185,8,1582,15.2345
MCD8_2019,MCD,7/20/2019,22,201,7,20,2019,7_20,22.094,25.4645,25.513,-3.419,8,1583,15.2345
MCD8_2019,MCD,7/20/2019,23,201,7,20,2019,7_20,22.094,25.3675,25.416,-3.322,8,1584,15.0435
MCD8_2019,MCD,7/21/2019,0,202,7,21,2019,7_21,22.477,25.319,25.319,-2.842,8,1585,15.0435
MCD8_2019,MCD,7/21/2019,1,202,7,21,2019,7_21,22.4295,25.222,25.319,-2.8895,8,1586,15.1865
MCD8_2019,MCD,7/21/2019,2,202,7,21,2019,7_21,22.19,25.1735,25.222,-3.032,8,1587,15.473
MCD8_2019,MCD,7/21/2019,3,202,7,21,2019,7_21,21.9505,25.125,25.125,-3.1745,8,1588,15.091
MCD8_2019,MCD,7/21/2019,4,202,7,21,2019,7_21,21.9505,24.931,25.0765,-3.126,8,1589,15.139
MCD8_2019,MCD,7/21/2019,5,202,7,21,2019,7_21,21.855,24.883,24.931,-3.076,8,1590,15.139
MCD8_2019,MCD,7/21/2019,6,202,7,21,2019,7_21,21.8555,24.883,24.883,-3.0275,8,1591,15.0435
MCD8_2019,MCD,7/21/2019,7,202,7,21,2019,7_21,21.951,25.0765,24.883,-2.932,8,1592,15.33
MCD8_2019,MCD,7/21/2019,8,202,7,21,2019,7_21,22.908,25.125,24.931,-2.023,8,1593,15.569
MCD8_2019,MCD,7/21/2019,9,202,7,21,2019,7_21,22.7165,25.416,24.931,-2.2145,8,1594,15.4255
MCD8_2019,MCD,7/21/2019,10,202,7,21,2019,7_21,22.2375,25.805,24.883,-2.6455,8,1595,15.4735
MCD8_2019,MCD,7/21/2019,11,202,7,21,2019,7_21,22.717,25.7075,24.7865,-2.0695,8,1596,15.5685
MCD8_2019,MCD,7/21/2019,12,202,7,21,2019,7_21,23.196,25.951,24.835,-1.639,8,1597,15.569
MCD8_2019,MCD,7/21/2019,13,202,7,21,2019,7_21,23.244,25.756,24.883,-1.639,8,1598,15.76
MCD8_2019,MCD,7/21/2019,14,202,7,21,2019,7_21,23.5325,26.0975,24.883,-1.3505,8,1599,15.4255
MCD8_2019,MCD,7/21/2019,15,202,7,21,2019,7_21,23.629,25.7565,24.883,-1.254,8,1600,15.4255
MCD8_2019,MCD,7/21/2019,16,202,7,21,2019,7_21,23.5325,25.61,24.7865,-1.254,8,1601,15.8075
MCD8_2019,MCD,7/21/2019,17,202,7,21,2019,7_21,23.1,25.7075,24.7865,-1.6865,8,1602,15.6165
MCD8_2019,MCD,7/21/2019,18,202,7,21,2019,7_21,23.5325,25.7565,24.835,-1.3025,8,1603,15.8075
MCD8_2019,MCD,7/21/2019,19,202,7,21,2019,7_21,22.477,25.6105,24.931,-2.454,8,1604,15.6645
MCD8_2019,MCD,7/21/2019,20,202,7,21,2019,7_21,22.094,25.416,24.931,-2.837,8,1605,15.33
MCD8_2019,MCD,7/21/2019,21,202,7,21,2019,7_21,21.7595,25.2705,24.931,-3.1715,8,1606,15.187
MCD8_2019,MCD,7/21/2019,22,202,7,21,2019,7_21,21.712,25.125,24.9795,-3.2675,8,1607,15.33
MCD8_2019,MCD,7/21/2019,23,202,7,21,2019,7_21,21.951,25.0765,25.0765,-3.1255,8,1608,15.521
MCD8_2019,MCD,7/22/2019,0,203,7,22,2019,7_22,22.046,24.931,24.9795,-2.9335,8,1609,15.2345
MCD8_2019,MCD,7/22/2019,1,203,7,22,2019,7_22,22.046,24.931,24.931,-2.885,8,1610,15.139
MCD8_2019,MCD,7/22/2019,2,203,7,22,2019,7_22,22.142,24.883,24.931,-2.789,8,1611,15.139
MCD8_2019,MCD,7/22/2019,3,203,7,22,2019,7_22,21.855,24.7865,24.835,-2.98,8,1612,15.33
MCD8_2019,MCD,7/22/2019,4,203,7,22,2019,7_22,21.855,24.738,24.738,-2.883,8,1613,15.33
MCD8_2019,MCD,7/22/2019,5,203,7,22,2019,7_22,21.903,24.641,24.738,-2.835,8,1614,15.0435
MCD8_2019,MCD,7/22/2019,6,203,7,22,2019,7_22,22.046,24.641,24.641,-2.595,8,1615,15.139
MCD8_2019,MCD,7/22/2019,7,203,7,22,2019,7_22,21.9985,24.738,24.641,-2.6425,8,1616,15.3775
MCD8_2019,MCD,7/22/2019,8,203,7,22,2019,7_22,22.525,24.931,24.545,-2.02,8,1617,15.4735
MCD8_2019,MCD,7/22/2019,9,203,7,22,2019,7_22,23.292,24.931,24.4965,-1.2045,8,1618,15.521
MCD8_2019,MCD,7/22/2019,10,203,7,22,2019,7_22,22.8125,25.2705,24.4965,-1.684,8,1619,15.5685
MCD8_2019,MCD,7/22/2019,11,203,7,22,2019,7_22,23.581,25.5615,24.545,-0.964,8,1620,15.473
MCD8_2019,MCD,7/22/2019,12,203,7,22,2019,7_22,23.629,25.659,24.448,-0.819,8,1621,15.6645
MCD8_2019,MCD,7/22/2019,13,203,7,22,2019,7_22,23.725,25.9025,24.545,-0.82,8,1622,15.8555
MCD8_2019,MCD,7/22/2019,14,203,7,22,2019,7_22,23.725,25.659,24.545,-0.82,8,1623,15.473
MCD8_2019,MCD,7/22/2019,15,203,7,22,2019,7_22,23.9175,25.756,24.641,-0.7235,8,1624,15.4255
MCD8_2019,MCD,7/22/2019,16,203,7,22,2019,7_22,24.2065,25.756,24.593,-0.3865,8,1625,15.5685
MCD8_2019,MCD,7/22/2019,17,203,7,22,2019,7_22,24.448,25.756,24.641,-0.193,8,1626,15.521
MCD8_2019,MCD,7/22/2019,18,203,7,22,2019,7_22,24.4965,25.4645,24.6895,-0.193,8,1627,15.569
MCD8_2019,MCD,7/22/2019,19,203,7,22,2019,7_22,23.149,25.319,24.7865,-1.6375,8,1628,15.521
MCD8_2019,MCD,7/22/2019,20,203,7,22,2019,7_22,23.004,25.222,24.835,-1.831,8,1629,15.4255
MCD8_2019,MCD,7/22/2019,21,203,7,22,2019,7_22,23.244,25.0765,24.835,-1.591,8,1630,15.282
MCD8_2019,MCD,7/22/2019,22,203,7,22,2019,7_22,22.956,24.9795,24.835,-1.879,8,1631,15.2345
MCD8_2019,MCD,7/22/2019,23,203,7,22,2019,7_22,24.1585,24.931,24.835,-0.6765,8,1632,15.521
MCD8_2019,MCD,7/23/2019,0,204,7,23,2019,7_23,22.6685,24.835,24.7865,-2.118,8,1633,14.996
MCD8_2019,MCD,7/23/2019,1,204,7,23,2019,7_23,22.812,24.738,24.738,-1.926,8,1634,15.2345
MCD8_2019,MCD,7/23/2019,2,204,7,23,2019,7_23,22.8605,24.641,24.6895,-1.829,8,1635,15.4735
MCD8_2019,MCD,7/23/2019,3,204,7,23,2019,7_23,22.573,24.545,24.593,-2.02,8,1636,15.903
MCD8_2019,MCD,7/23/2019,4,204,7,23,2019,7_23,22.669,24.4965,24.4965,-1.8275,8,1637,15.139
MCD8_2019,MCD,7/23/2019,5,204,7,23,2019,7_23,22.7165,24.351,24.448,-1.7315,8,1638,15.2825
MCD8_2019,MCD,7/23/2019,6,204,7,23,2019,7_23,22.908,24.351,24.351,-1.443,8,1639,15.378
MCD8_2019,MCD,7/23/2019,7,204,7,23,2019,7_23,23.244,24.303,24.255,-1.011,8,1640,15.2345
MCD8_2019,MCD,7/23/2019,8,204,7,23,2019,7_23,23.1,24.351,24.351,-1.251,8,1641,15.4735
MCD8_2019,MCD,7/23/2019,9,204,7,23,2019,7_23,23.052,24.69,24.351,-1.299,8,1642,15.5685
MCD8_2019,MCD,7/23/2019,10,204,7,23,2019,7_23,23.148,24.8345,24.351,-1.203,8,1643,15.712
MCD8_2019,MCD,7/23/2019,11,204,7,23,2019,7_23,23.244,25.028,24.303,-1.059,8,1644,15.569
MCD8_2019,MCD,7/23/2019,12,204,7,23,2019,7_23,23.388,25.077,24.303,-0.915,8,1645,15.521
MCD8_2019,MCD,7/23/2019,13,204,7,23,2019,7_23,23.388,24.9795,24.351,-0.963,8,1646,15.712
MCD8_2019,MCD,7/23/2019,14,204,7,23,2019,7_23,23.5325,25.465,24.448,-0.9155,8,1647,15.569
MCD8_2019,MCD,7/23/2019,15,204,7,23,2019,7_23,23.484,25.61,24.4965,-1.0125,8,1648,15.664
MCD8_2019,MCD,7/23/2019,16,204,7,23,2019,7_23,23.4845,25.8535,24.448,-0.9635,8,1649,15.7595
MCD8_2019,MCD,7/23/2019,17,204,7,23,2019,7_23,23.9655,25.6105,24.448,-0.4825,8,1650,15.7595
MCD8_2019,MCD,7/23/2019,18,204,7,23,2019,7_23,23.869,25.513,24.351,-0.482,8,1651,15.712
MCD8_2019,MCD,7/23/2019,19,204,7,23,2019,7_23,22.956,25.319,24.448,-1.492,8,1652,15.664
MCD8_2019,MCD,7/23/2019,20,204,7,23,2019,7_23,22.86,25.125,24.448,-1.588,8,1653,15.33
MCD8_2019,MCD,7/23/2019,21,204,7,23,2019,7_23,23.004,24.9795,24.4965,-1.4925,8,1654,15.6645
MCD8_2019,MCD,7/23/2019,22,204,7,23,2019,7_23,22.7645,24.883,24.545,-1.7805,8,1655,15.473
MCD8_2019,MCD,7/23/2019,23,204,7,23,2019,7_23,22.812,24.835,24.6895,-1.8775,8,1656,15.1865
MCD8_2019,MCD,7/24/2019,0,205,7,24,2019,7_24,22.7645,24.7865,24.738,-1.9735,8,1657,15.33
MCD8_2019,MCD,7/24/2019,1,205,7,24,2019,7_24,22.812,24.738,24.738,-1.926,8,1658,15.521
MCD8_2019,MCD,7/24/2019,2,205,7,24,2019,7_24,22.7645,24.641,24.6895,-1.925,8,1659,15.282
MCD8_2019,MCD,7/24/2019,3,205,7,24,2019,7_24,22.717,24.545,24.593,-1.876,8,1660,15.7595
MCD8_2019,MCD,7/24/2019,4,205,7,24,2019,7_24,22.717,24.4965,24.4965,-1.7795,8,1661,15.5685
MCD8_2019,MCD,7/24/2019,5,205,7,24,2019,7_24,22.621,24.3995,24.448,-1.827,8,1662,15.139
MCD8_2019,MCD,7/24/2019,6,205,7,24,2019,7_24,22.669,24.351,24.3995,-1.7305,8,1663,15.139
MCD8_2019,MCD,7/24/2019,7,205,7,24,2019,7_24,22.669,24.3995,24.351,-1.682,8,1664,15.4255
MCD8_2019,MCD,7/24/2019,8,205,7,24,2019,7_24,22.669,24.545,24.351,-1.682,8,1665,15.664
MCD8_2019,MCD,7/24/2019,9,205,7,24,2019,7_24,22.669,24.738,24.351,-1.682,8,1666,15.903
MCD8_2019,MCD,7/24/2019,10,205,7,24,2019,7_24,23.004,25.0765,24.351,-1.347,8,1667,15.903
MCD8_2019,MCD,7/24/2019,11,205,7,24,2019,7_24,23.004,25.319,24.3995,-1.3955,8,1668,15.712
MCD8_2019,MCD,7/24/2019,12,205,7,24,2019,7_24,23.1,25.319,24.448,-1.348,8,1669,15.282
MCD8_2019,MCD,7/24/2019,13,205,7,24,2019,7_24,22.956,25.805,24.4965,-1.5405,8,1670,15.712
MCD8_2019,MCD,7/24/2019,14,205,7,24,2019,7_24,22.429,26.195,24.545,-2.116,8,1671,15.4735
MCD8_2019,MCD,7/24/2019,15,205,7,24,2019,7_24,22.8605,26.2925,24.545,-1.6845,8,1672,15.6165
MCD8_2019,MCD,7/24/2019,16,205,7,24,2019,7_24,22.573,26.341,24.545,-1.972,8,1673,15.712
MCD8_2019,MCD,7/24/2019,17,205,7,24,2019,7_24,22.7165,26.5855,24.4965,-1.78,8,1674,16.046
MCD8_2019,MCD,7/24/2019,18,205,7,24,2019,7_24,22.7645,26.732,24.4965,-1.732,8,1675,15.569
MCD8_2019,MCD,7/24/2019,19,205,7,24,2019,7_24,22.621,26.634,24.4965,-1.8755,8,1676,15.8075
MCD8_2019,MCD,7/24/2019,20,205,7,24,2019,7_24,22.525,26.488,24.545,-2.02,8,1677,15.76
MCD8_2019,MCD,7/24/2019,21,205,7,24,2019,7_24,22.2855,26.39,24.545,-2.2595,8,1678,15.712
MCD8_2019,MCD,7/24/2019,22,205,7,24,2019,7_24,22.3335,26.292,24.3995,-2.066,8,1679,15.6645
MCD8_2019,MCD,7/24/2019,23,205,7,24,2019,7_24,22.238,26.146,24.351,-2.113,8,1680,15.521
MCD8_2019,MCD,7/25/2019,0,206,7,25,2019,7_25,22.2855,25.951,24.351,-2.0655,8,1681,15.6645
MCD8_2019,MCD,7/25/2019,1,206,7,25,2019,7_25,22.333,25.7565,24.3995,-2.0665,8,1682,15.4735
MCD8_2019,MCD,7/25/2019,2,206,7,25,2019,7_25,22.621,25.5615,24.448,-1.827,8,1683,15.712
MCD8_2019,MCD,7/25/2019,3,206,7,25,2019,7_25,22.7645,25.4645,24.448,-1.6835,8,1684,15.569
MCD8_2019,MCD,7/25/2019,4,206,7,25,2019,7_25,22.381,25.319,24.4965,-2.1155,8,1685,15.4735
MCD8_2019,MCD,7/25/2019,5,206,7,25,2019,7_25,22.238,25.1735,24.448,-2.21,8,1686,15.6645
MCD8_2019,MCD,7/25/2019,6,206,7,25,2019,7_25,22.2855,25.0765,24.448,-2.1625,8,1687,15.569
MCD8_2019,MCD,7/25/2019,7,206,7,25,2019,7_25,22.525,25.125,24.4965,-1.9715,8,1688,15.855
MCD8_2019,MCD,7/25/2019,8,206,7,25,2019,7_25,22.429,25.3675,24.545,-2.116,8,1689,16.046
MCD8_2019,MCD,7/25/2019,9,206,7,25,2019,7_25,22.908,25.3675,24.593,-1.685,8,1690,16.141
MCD8_2019,MCD,7/25/2019,10,206,7,25,2019,7_25,23.292,25.513,24.8345,-1.5425,8,1691,16.1415
MCD8_2019,MCD,7/25/2019,11,206,7,25,2019,7_25,24.4485,25.5615,25.1735,-0.725,8,1692,16.046
MCD8_2019,MCD,7/25/2019,12,206,7,25,2019,7_25,25.028,25.5615,25.222,-0.194,8,1693,16.237
MCD8_2019,MCD,7/25/2019,13,206,7,25,2019,7_25,25.1735,25.5615,25.2705,-0.097,8,1694,16.189
MCD8_2019,MCD,7/25/2019,14,206,7,25,2019,7_25,25.222,25.7075,25.3675,-0.1455,8,1695,15.903
MCD8_2019,MCD,7/25/2019,15,206,7,25,2019,7_25,25.319,25.756,25.513,-0.194,8,1696,16.1415
MCD8_2019,MCD,7/25/2019,16,206,7,25,2019,7_25,25.3675,25.756,25.513,-0.1455,8,1697,16.2845
MCD8_2019,MCD,7/25/2019,17,206,7,25,2019,7_25,25.416,26,25.513,-0.097,8,1698,15.9985
MCD8_2019,MCD,7/25/2019,18,206,7,25,2019,7_25,25.513,25.805,25.513,0,8,1699,16.332
MCD8_2019,MCD,7/25/2019,19,206,7,25,2019,7_25,25.513,25.4645,25.4645,0.0485,8,1700,16.046
MCD8_2019,MCD,7/25/2019,20,206,7,25,2019,7_25,25.3675,25.416,25.416,-0.0485,8,1701,15.9985
MCD8_2019,MCD,7/25/2019,21,206,7,25,2019,7_25,25.222,25.319,25.3675,-0.1455,8,1702,16.2845
MCD8_2019,MCD,7/25/2019,22,206,7,25,2019,7_25,24.593,25.2705,25.2705,-0.6775,8,1703,16.475
MCD8_2019,MCD,7/25/2019,23,206,7,25,2019,7_25,24.303,25.1735,25.222,-0.919,8,1704,16.4275
MCD8_2019,MCD,7/26/2019,0,207,7,26,2019,7_26,23.629,25.0765,25.125,-1.496,8,1705,16.284
MCD8_2019,MCD,7/26/2019,1,207,7,26,2019,7_26,23.5325,24.931,25.0765,-1.544,8,1706,16.332
MCD8_2019,MCD,7/26/2019,2,207,7,26,2019,7_26,23.7735,24.931,24.931,-1.1575,8,1707,15.8075
MCD8_2019,MCD,7/26/2019,3,207,7,26,2019,7_26,24.448,24.7865,24.835,-0.387,8,1708,16.0935
