6/3/2017,13,pelagic,1,19.9005,154,6,3,2017,6_3
6/3/2017,14,pelagic,1,19.9955,154,6,3,2017,6_3
6/3/2017,15,pelagic,1,20.2815,154,6,3,2017,6_3
6/3/2017,16,pelagic,1,20.519,154,6,3,2017,6_3
6/3/2017,17,pelagic,1,20.7575,154,6,3,2017,6_3
6/3/2017,18,pelagic,1,20.6625,154,6,3,2017,6_3
6/3/2017,19,pelagic,1,20.424,154,6,3,2017,6_3
6/3/2017,20,pelagic,1,20.519,154,6,3,2017,6_3
6/3/2017,21,pelagic,1,20.472,154,6,3,2017,6_3
6/3/2017,22,pelagic,1,20.329,154,6,3,2017,6_3
6/3/2017,23,pelagic,1,20.3765,154,6,3,2017,6_3
6/4/2017,0,pelagic,1,20.519,155,6,4,2017,6_4
6/4/2017,1,pelagic,1,20.424,155,6,4,2017,6_4
6/4/2017,2,pelagic,1,20.234,155,6,4,2017,6_4
6/4/2017,3,pelagic,1,20.2335,155,6,4,2017,6_4
6/4/2017,4,pelagic,1,20.0905,155,6,4,2017,6_4
6/4/2017,5,pelagic,1,20.0905,155,6,4,2017,6_4
6/4/2017,6,pelagic,1,19.948,155,6,4,2017,6_4
6/4/2017,7,pelagic,1,19.9955,155,6,4,2017,6_4
6/4/2017,8,pelagic,1,20.0905,155,6,4,2017,6_4
6/4/2017,9,pelagic,1,19.948,155,6,4,2017,6_4
6/4/2017,10,pelagic,1,19.853,155,6,4,2017,6_4
6/4/2017,11,pelagic,1,19.758,155,6,4,2017,6_4
6/4/2017,12,pelagic,1,19.805,155,6,4,2017,6_4
6/4/2017,13,pelagic,1,20.1385,155,6,4,2017,6_4
6/4/2017,14,pelagic,1,20.2335,155,6,4,2017,6_4
6/4/2017,15,pelagic,1,19.9955,155,6,4,2017,6_4
6/4/2017,16,pelagic,1,20.234,155,6,4,2017,6_4
6/4/2017,17,pelagic,1,20.424,155,6,4,2017,6_4
6/4/2017,18,pelagic,1,20.091,155,6,4,2017,6_4
6/4/2017,19,pelagic,1,19.948,155,6,4,2017,6_4
6/4/2017,20,pelagic,1,20.9485,155,6,4,2017,6_4
6/4/2017,21,pelagic,1,20.901,155,6,4,2017,6_4
6/4/2017,22,pelagic,1,20.853,155,6,4,2017,6_4
6/4/2017,23,pelagic,1,20.1385,155,6,4,2017,6_4
6/5/2017,0,pelagic,1,20.6625,156,6,5,2017,6_5
6/5/2017,1,pelagic,1,20.567,156,6,5,2017,6_5
6/5/2017,2,pelagic,1,20.519,156,6,5,2017,6_5
6/5/2017,3,pelagic,1,20.3765,156,6,5,2017,6_5
6/5/2017,4,pelagic,1,20.2815,156,6,5,2017,6_5
6/5/2017,5,pelagic,1,20.186,156,6,5,2017,6_5
6/5/2017,6,pelagic,1,20.138,156,6,5,2017,6_5
6/5/2017,7,pelagic,1,20.138,156,6,5,2017,6_5
6/5/2017,8,pelagic,1,20.186,156,6,5,2017,6_5
6/5/2017,9,pelagic,1,20.329,156,6,5,2017,6_5
6/5/2017,10,pelagic,1,20.424,156,6,5,2017,6_5
6/5/2017,11,pelagic,1,20.6145,156,6,5,2017,6_5
6/5/2017,12,pelagic,1,20.6625,156,6,5,2017,6_5
6/5/2017,13,pelagic,1,20.71,156,6,5,2017,6_5
6/5/2017,14,pelagic,1,20.948,156,6,5,2017,6_5
6/5/2017,15,pelagic,1,21.2345,156,6,5,2017,6_5
6/5/2017,16,pelagic,1,21.473,156,6,5,2017,6_5
6/5/2017,17,pelagic,1,21.33,156,6,5,2017,6_5
6/5/2017,18,pelagic,1,21.33,156,6,5,2017,6_5
6/5/2017,19,pelagic,1,21.2825,156,6,5,2017,6_5
6/5/2017,20,pelagic,1,21.091,156,6,5,2017,6_5
6/5/2017,21,pelagic,1,21.091,156,6,5,2017,6_5
6/5/2017,22,pelagic,1,20.9485,156,6,5,2017,6_5
6/5/2017,23,pelagic,1,20.901,156,6,5,2017,6_5
6/6/2017,0,pelagic,1,20.853,157,6,6,2017,6_6
6/6/2017,1,pelagic,1,20.71,157,6,6,2017,6_6
6/6/2017,2,pelagic,1,20.615,157,6,6,2017,6_6
6/6/2017,3,pelagic,1,20.519,157,6,6,2017,6_6
6/6/2017,4,pelagic,1,20.3765,157,6,6,2017,6_6
6/6/2017,5,pelagic,1,20.2815,157,6,6,2017,6_6
6/6/2017,6,pelagic,1,20.234,157,6,6,2017,6_6
6/6/2017,7,pelagic,1,20.234,157,6,6,2017,6_6
6/6/2017,8,pelagic,1,20.329,157,6,6,2017,6_6
6/6/2017,9,pelagic,1,20.4715,157,6,6,2017,6_6
6/6/2017,10,pelagic,1,20.4715,157,6,6,2017,6_6
6/6/2017,11,pelagic,1,20.662,157,6,6,2017,6_6
6/6/2017,12,pelagic,1,20.901,157,6,6,2017,6_6
6/6/2017,13,pelagic,1,20.853,157,6,6,2017,6_6
6/6/2017,14,pelagic,1,20.6145,157,6,6,2017,6_6
6/6/2017,15,pelagic,1,20.948,157,6,6,2017,6_6
6/6/2017,16,pelagic,1,21.0435,157,6,6,2017,6_6
6/6/2017,17,pelagic,1,20.9485,157,6,6,2017,6_6
6/6/2017,18,pelagic,1,20.996,157,6,6,2017,6_6
6/6/2017,19,pelagic,1,21.044,157,6,6,2017,6_6
6/6/2017,20,pelagic,1,21.378,157,6,6,2017,6_6
6/6/2017,21,pelagic,1,21.378,157,6,6,2017,6_6
6/6/2017,22,pelagic,1,21.139,157,6,6,2017,6_6
6/6/2017,23,pelagic,1,21.139,157,6,6,2017,6_6
6/7/2017,0,pelagic,1,21.091,158,6,7,2017,6_7
6/7/2017,1,pelagic,1,21.0435,158,6,7,2017,6_7
6/7/2017,2,pelagic,1,20.996,158,6,7,2017,6_7
6/7/2017,3,pelagic,1,20.9485,158,6,7,2017,6_7
6/7/2017,4,pelagic,1,20.805,158,6,7,2017,6_7
6/7/2017,5,pelagic,1,20.6625,158,6,7,2017,6_7
6/7/2017,6,pelagic,1,20.615,158,6,7,2017,6_7
6/7/2017,7,pelagic,1,20.615,158,6,7,2017,6_7
6/7/2017,8,pelagic,1,20.71,158,6,7,2017,6_7
6/7/2017,9,pelagic,1,20.853,158,6,7,2017,6_7
6/7/2017,10,pelagic,1,20.9485,158,6,7,2017,6_7
